network,property,n_unfixed,result,time,steps,hist_file,time_file,y
mnist-net_256x2.onnx,0,1,unsat,0.406550605,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_0_1_hist_2026-07-06_15-15-29.jld2,0.28795814514160156,0.0
mnist-net_256x2.onnx,0,2,unsat,0.065090648,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_0_2_hist_2026-07-06_15-15-29.jld2,0.0427861213684082,0.0
mnist-net_256x2.onnx,0,3,unsat,0.105210386,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_0_3_hist_2026-07-06_15-15-29.jld2,0.08138298988342285,0.0
mnist-net_256x2.onnx,0,4,unsat,0.111087083,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_0_4_hist_2026-07-06_15-15-29.jld2,0.07960700988769531,0.0
mnist-net_256x2.onnx,0,5,unsat,0.095536778,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_0_5_hist_2026-07-06_15-15-29.jld2,0.06495022773742676,0.0
mnist-net_256x2.onnx,0,6,unsat,0.130322523,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_0_6_hist_2026-07-06_15-15-29.jld2,0.09685492515563965,0.0
mnist-net_256x2.onnx,0,7,unsat,0.508480737,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_0_7_hist_2026-07-06_15-15-29.jld2,0.46628689765930176,0.0
mnist-net_256x2.onnx,0,8,unsat,0.112255885,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_0_8_hist_2026-07-06_15-15-29.jld2,0.06425881385803223,0.0
mnist-net_256x2.onnx,0,9,unsat,0.136349933,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_0_9_hist_2026-07-06_15-15-29.jld2,0.0743861198425293,0.0
mnist-net_256x2.onnx,0,10,unsat,0.160125995,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_0_10_hist_2026-07-06_15-15-29.jld2,0.09806299209594727,0.0
mnist-net_256x2.onnx,0,11,unsat,0.185167422,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_0_11_hist_2026-07-06_15-15-29.jld2,0.11498785018920898,0.0
mnist-net_256x2.onnx,0,12,unsat,0.206200099,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_0_12_hist_2026-07-06_15-15-29.jld2,0.12527918815612793,0.0
mnist-net_256x2.onnx,0,13,unsat,0.252309299,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_0_13_hist_2026-07-06_15-15-29.jld2,0.16028285026550293,0.0
mnist-net_256x2.onnx,0,14,unknown,0.295339358,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_0_14_hist_2026-07-06_15-15-29.jld2,0.17502284049987793,0.7111541458043757
mnist-net_256x2.onnx,0,15,unknown,0.267083334,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_0_15_hist_2026-07-06_15-15-29.jld2,0.1366128921508789,0.7900071938885417
mnist-net_256x2.onnx,0,16,unknown,0.34826299,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_0_16_hist_2026-07-06_15-15-29.jld2,0.20303916931152344,0.8627982617890659
mnist-net_256x2.onnx,0,17,unknown,0.39584459,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_0_17_hist_2026-07-06_15-15-29.jld2,0.2337660789489746,0.042095030148345036
mnist-net_256x2.onnx,0,18,unknown,0.449416561,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_0_18_hist_2026-07-06_15-15-29.jld2,0.2671229839324951,14.7732576738809
mnist-net_256x2.onnx,0,19,unknown,0.511845652,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_0_19_hist_2026-07-06_15-15-29.jld2,0.31281208992004395,36.31430200678463
mnist-net_256x2.onnx,0,20,unknown,0.554482007,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_0_20_hist_2026-07-06_15-15-29.jld2,0.3120460510253906,36.26708880199953
mnist-net_256x2.onnx,0,21,unknown,0.67773547,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_0_21_hist_2026-07-06_15-15-29.jld2,0.4097750186920166,40.28107013943897
mnist-net_256x2.onnx,0,22,unknown,0.77237946,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_0_22_hist_2026-07-06_15-15-29.jld2,0.4808530807495117,26.409734344950074
mnist-net_256x2.onnx,0,23,unknown,0.846338195,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_0_23_hist_2026-07-06_15-15-29.jld2,0.5283398628234863,36.50135296831905
mnist-net_256x2.onnx,0,24,unknown,0.983256684,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_0_24_hist_2026-07-06_15-15-29.jld2,0.649226188659668,36.71723671645512
mnist-net_256x2.onnx,0,25,unknown,1.057686041,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_0_25_hist_2026-07-06_15-15-29.jld2,0.691831111907959,38.87351287001505
mnist-net_256x2.onnx,0,26,unknown,1.19313759,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_0_26_hist_2026-07-06_15-15-29.jld2,0.7883298397064209,40.33543357972307
mnist-net_256x2.onnx,0,27,unknown,1.337160926,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_0_27_hist_2026-07-06_15-15-29.jld2,0.8987281322479248,45.42326869444017
mnist-net_256x2.onnx,0,28,unknown,1.499537049,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_0_28_hist_2026-07-06_15-15-29.jld2,1.022711992263794,46.425111640460415
mnist-net_256x2.onnx,0,29,unknown,1.772648679,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_0_29_hist_2026-07-06_15-15-29.jld2,1.1778600215911865,39.568932297939725
mnist-net_256x2.onnx,0,30,unknown,1.904472212,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_0_30_hist_2026-07-06_15-15-29.jld2,1.3280088901519775,42.67589910453439
mnist-net_256x2.onnx,0,31,unknown,2.1237353,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_0_31_hist_2026-07-06_15-15-29.jld2,1.495068073272705,44.89406061691087
mnist-net_256x2.onnx,0,32,unknown,2.70226684,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_0_32_hist_2026-07-06_15-15-29.jld2,2.0265581607818604,49.66130771140145
mnist-net_256x2.onnx,0,33,unknown,2.962093626,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_0_33_hist_2026-07-06_15-15-29.jld2,2.2244789600372314,51.30517557381832
mnist-net_256x2.onnx,0,34,unknown,3.237508714,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_0_34_hist_2026-07-06_15-15-29.jld2,2.4446191787719727,53.238743861095664
mnist-net_256x2.onnx,0,35,unknown,3.557803691,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_0_35_hist_2026-07-06_15-15-29.jld2,2.6885650157928467,54.16961111573524
mnist-net_256x2.onnx,0,36,unknown,3.935901842,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_0_36_hist_2026-07-06_15-15-29.jld2,2.967918872833252,94.25845299343514
mnist-net_256x2.onnx,0,37,unknown,4.292738769,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_0_37_hist_2026-07-06_15-15-29.jld2,3.2783758640289307,74.83106022175815
mnist-net_256x2.onnx,0,38,unknown,4.695203895,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_0_38_hist_2026-07-06_15-15-29.jld2,3.565824031829834,81.75220378365636
mnist-net_256x2.onnx,0,39,unknown,5.149680849,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_0_39_hist_2026-07-06_15-15-29.jld2,3.9084041118621826,60.43314590026949
mnist-net_256x2.onnx,0,40,unknown,5.622183608,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_0_40_hist_2026-07-06_15-15-29.jld2,4.266723155975342,70.25076529735014
mnist-net_256x2.onnx,0,41,unknown,6.164847124,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_0_41_hist_2026-07-06_15-15-29.jld2,4.67844295501709,130.12951008178533
mnist-net_256x2.onnx,0,42,unknown,6.681964726,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_0_42_hist_2026-07-06_15-15-29.jld2,5.053911924362183,102.05296728621943
mnist-net_256x2.onnx,0,43,unknown,7.285725712,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_0_43_hist_2026-07-06_15-15-29.jld2,5.5250420570373535,103.42438569061683
mnist-net_256x2.onnx,0,44,unknown,7.919726671,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_0_44_hist_2026-07-06_15-15-29.jld2,6.029943943023682,105.13424771340439
mnist-net_256x2.onnx,0,45,unknown,8.638174496,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_0_45_hist_2026-07-06_15-15-29.jld2,6.566695928573608,106.9241752890352
mnist-net_256x2.onnx,0,46,unknown,9.346457651,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_0_46_hist_2026-07-06_15-15-29.jld2,7.125946044921875,139.4132634981892
mnist-net_256x2.onnx,0,47,unknown,10.269763004,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_0_47_hist_2026-07-06_15-15-29.jld2,7.845767021179199,142.41616133348603
mnist-net_256x2.onnx,0,48,unknown,11.412112535,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_0_48_hist_2026-07-06_15-15-29.jld2,8.459677934646606,144.70210579980983
mnist-net_256x2.onnx,0,49,unknown,12.223622702,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_0_49_hist_2026-07-06_15-15-29.jld2,9.093430042266846,145.73222652985638
mnist-net_256x2.onnx,0,50,unknown,13.218616338,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_0_50_hist_2026-07-06_15-15-29.jld2,10.212240219116211,148.58271233224391
mnist-net_256x2.onnx,1,1,unknown,0.036366931,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_1_1_hist_2026-07-06_15-15-29.jld2,0.014495134353637695,0.5763218490691712
mnist-net_256x2.onnx,1,2,unknown,0.040120205,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_1_2_hist_2026-07-06_15-15-29.jld2,0.016947031021118164,3.175446596634653
mnist-net_256x2.onnx,1,3,unknown,0.047218647,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_1_3_hist_2026-07-06_15-15-29.jld2,0.01848602294921875,4.783977290558252
mnist-net_256x2.onnx,1,4,unknown,0.053094877,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_1_4_hist_2026-07-06_15-15-29.jld2,0.02131199836730957,27.892019877465046
mnist-net_256x2.onnx,1,5,unknown,0.059290377,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_1_5_hist_2026-07-06_15-15-29.jld2,0.02429795265197754,19.26700857242337
mnist-net_256x2.onnx,1,6,unknown,0.065008435,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_1_6_hist_2026-07-06_15-15-29.jld2,0.027420997619628906,5.885878900200486
mnist-net_256x2.onnx,1,7,unknown,0.074230716,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_1_7_hist_2026-07-06_15-15-29.jld2,0.03129720687866211,5.951307779682777
mnist-net_256x2.onnx,1,8,unknown,0.086243829,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_1_8_hist_2026-07-06_15-15-29.jld2,0.03655195236206055,6.016122473444238
mnist-net_256x2.onnx,1,9,unknown,0.098675691,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_1_9_hist_2026-07-06_15-15-29.jld2,0.04308509826660156,6.2854546301045735
mnist-net_256x2.onnx,1,10,unknown,0.119731677,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_1_10_hist_2026-07-06_15-15-29.jld2,0.05531501770019531,6.444682496601812
mnist-net_256x2.onnx,1,11,unknown,0.135650969,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_1_11_hist_2026-07-06_15-15-29.jld2,0.06433320045471191,6.741962468334916
mnist-net_256x2.onnx,1,12,unknown,0.156833006,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_1_12_hist_2026-07-06_15-15-29.jld2,0.07556486129760742,7.306529938395034
mnist-net_256x2.onnx,1,13,unknown,0.185588971,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_1_13_hist_2026-07-06_15-15-29.jld2,0.09262394905090332,8.266647209885932
mnist-net_256x2.onnx,1,14,unknown,0.218462155,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_1_14_hist_2026-07-06_15-15-29.jld2,0.11269092559814453,9.057389582316718
mnist-net_256x2.onnx,1,15,unknown,0.244482495,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_1_15_hist_2026-07-06_15-15-29.jld2,0.11968612670898438,9.438695434614099
mnist-net_256x2.onnx,1,16,unknown,0.282512592,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_1_16_hist_2026-07-06_15-15-29.jld2,0.14426112174987793,10.553239918106474
mnist-net_256x2.onnx,1,17,unknown,0.339153191,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_1_17_hist_2026-07-06_15-15-29.jld2,0.17670702934265137,11.44448512655406
mnist-net_256x2.onnx,1,18,unknown,0.380958251,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_1_18_hist_2026-07-06_15-15-29.jld2,0.21204876899719238,11.722155645878418
mnist-net_256x2.onnx,1,19,unknown,0.44670289,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_1_19_hist_2026-07-06_15-15-29.jld2,0.25803089141845703,12.63774014320611
mnist-net_256x2.onnx,1,20,unknown,0.515354958,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_1_20_hist_2026-07-06_15-15-29.jld2,0.29994893074035645,13.272229102890105
mnist-net_256x2.onnx,1,21,unknown,0.598327989,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_1_21_hist_2026-07-06_15-15-29.jld2,0.36206912994384766,14.612084324646062
mnist-net_256x2.onnx,1,22,unknown,0.690976267,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_1_22_hist_2026-07-06_15-15-29.jld2,0.4283130168914795,15.699797695944744
mnist-net_256x2.onnx,1,23,unknown,0.786512447,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_1_23_hist_2026-07-06_15-15-29.jld2,0.4997420310974121,16.32851080825857
mnist-net_256x2.onnx,1,24,unknown,0.90234886,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_1_24_hist_2026-07-06_15-15-29.jld2,0.5799210071563721,16.8156054428207
mnist-net_256x2.onnx,1,25,unknown,1.022075823,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_1_25_hist_2026-07-06_15-15-29.jld2,0.6699039936065674,17.524570684668376
mnist-net_256x2.onnx,1,26,unknown,1.168205395,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_1_26_hist_2026-07-06_15-15-29.jld2,0.7652139663696289,18.932126390433737
mnist-net_256x2.onnx,1,27,unknown,1.312651394,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_1_27_hist_2026-07-06_15-15-29.jld2,0.8776829242706299,19.318771941819747
mnist-net_256x2.onnx,1,28,unknown,1.479587788,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_1_28_hist_2026-07-06_15-15-29.jld2,1.0045249462127686,19.909906455412674
mnist-net_256x2.onnx,1,29,unknown,1.652627249,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_1_29_hist_2026-07-06_15-15-29.jld2,1.1410160064697266,20.210017154797573
mnist-net_256x2.onnx,1,30,unknown,1.844520348,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_1_30_hist_2026-07-06_15-15-29.jld2,1.2857909202575684,21.697835265784782
mnist-net_256x2.onnx,1,31,unknown,2.118308196,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_1_31_hist_2026-07-06_15-15-29.jld2,1.458554983139038,23.797624756007824
mnist-net_256x2.onnx,1,32,unknown,2.665265326,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_1_32_hist_2026-07-06_15-15-29.jld2,1.9971730709075928,26.234449332007063
mnist-net_256x2.onnx,1,33,unknown,2.916467757,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_1_33_hist_2026-07-06_15-15-29.jld2,2.1983771324157715,29.58357760165487
mnist-net_256x2.onnx,1,34,unknown,3.192483129,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_1_34_hist_2026-07-06_15-15-29.jld2,2.4096500873565674,31.3308475066185
mnist-net_256x2.onnx,1,35,unknown,3.511607698,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_1_35_hist_2026-07-06_15-15-29.jld2,2.6521739959716797,34.01118160243179
mnist-net_256x2.onnx,1,36,unknown,3.842518449,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_1_36_hist_2026-07-06_15-15-29.jld2,2.9130101203918457,35.23574602746739
mnist-net_256x2.onnx,1,37,unknown,4.232656058,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_1_37_hist_2026-07-06_15-15-29.jld2,3.2135069370269775,36.80061094947915
mnist-net_256x2.onnx,1,38,unknown,4.664317011,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_1_38_hist_2026-07-06_15-15-29.jld2,3.5222902297973633,39.35578652544865
mnist-net_256x2.onnx,1,39,unknown,5.121733865,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_1_39_hist_2026-07-06_15-15-29.jld2,3.8732821941375732,42.27491052867675
mnist-net_256x2.onnx,1,40,unknown,5.634527257,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_1_40_hist_2026-07-06_15-15-29.jld2,4.260991811752319,73.3202731915631
mnist-net_256x2.onnx,1,41,unknown,6.14456255,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_1_41_hist_2026-07-06_15-15-29.jld2,4.631724834442139,75.6356153089083
mnist-net_256x2.onnx,1,42,unknown,6.664919288,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_1_42_hist_2026-07-06_15-15-29.jld2,5.040818929672241,77.2561713417102
mnist-net_256x2.onnx,1,43,unknown,7.332228423,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_1_43_hist_2026-07-06_15-15-29.jld2,5.567345142364502,78.82859347954982
mnist-net_256x2.onnx,1,44,unknown,7.905493771,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_1_44_hist_2026-07-06_15-15-29.jld2,6.009776830673218,81.4977858051455
mnist-net_256x2.onnx,1,45,unknown,8.623610236,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_1_45_hist_2026-07-06_15-15-29.jld2,6.5518798828125,56.11102275361993
mnist-net_256x2.onnx,1,46,unknown,9.399091475,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_1_46_hist_2026-07-06_15-15-29.jld2,7.170148134231567,117.97245387146084
mnist-net_256x2.onnx,1,47,unknown,10.124527527,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_1_47_hist_2026-07-06_15-15-29.jld2,7.734292030334473,83.65764802624489
mnist-net_256x2.onnx,1,48,unknown,11.327001882,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_1_48_hist_2026-07-06_15-15-29.jld2,8.678562879562378,84.11008189186134
mnist-net_256x2.onnx,1,49,unknown,12.161781241,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_1_49_hist_2026-07-06_15-15-29.jld2,9.043267011642456,84.92608067466963
mnist-net_256x2.onnx,1,50,unknown,13.137503137,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_1_50_hist_2026-07-06_15-15-29.jld2,9.842669010162354,86.05453265682817
mnist-net_256x2.onnx,2,1,unsat,0.035756214,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_2_1_hist_2026-07-06_15-15-29.jld2,0.01472783088684082,0.0
mnist-net_256x2.onnx,2,2,unsat,0.039868083,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_2_2_hist_2026-07-06_15-15-29.jld2,0.015876054763793945,0.0
mnist-net_256x2.onnx,2,3,unsat,0.041474127,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_2_3_hist_2026-07-06_15-15-29.jld2,0.016742944717407227,0.0
mnist-net_256x2.onnx,2,4,unsat,0.047804233,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_2_4_hist_2026-07-06_15-15-29.jld2,0.017513036727905273,0.0
mnist-net_256x2.onnx,2,5,unknown,0.049929219,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_2_5_hist_2026-07-06_15-15-29.jld2,0.018785953521728516,0.0778692483508685
mnist-net_256x2.onnx,2,6,unknown,0.055150828,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_2_6_hist_2026-07-06_15-15-29.jld2,0.02057790756225586,0.07973342691719532
mnist-net_256x2.onnx,2,7,unknown,0.091896758,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_2_7_hist_2026-07-06_15-15-29.jld2,0.05312204360961914,0.08830751424254968
mnist-net_256x2.onnx,2,8,unknown,0.099967903,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_2_8_hist_2026-07-06_15-15-29.jld2,0.05660104751586914,0.09537045927876786
mnist-net_256x2.onnx,2,9,unknown,0.076757452,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_2_9_hist_2026-07-06_15-15-29.jld2,0.027981996536254883,0.09988582555473835
mnist-net_256x2.onnx,2,10,unknown,0.116745852,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_2_10_hist_2026-07-06_15-15-29.jld2,0.05400395393371582,0.15055681037738644
mnist-net_256x2.onnx,2,11,unknown,0.136522213,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_2_11_hist_2026-07-06_15-15-29.jld2,0.06389594078063965,0.17728671137110635
mnist-net_256x2.onnx,2,12,unknown,0.153349358,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_2_12_hist_2026-07-06_15-15-29.jld2,0.07490921020507812,0.1977752951637045
mnist-net_256x2.onnx,2,13,unknown,0.180317675,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_2_13_hist_2026-07-06_15-15-29.jld2,0.09008908271789551,0.2977605000329899
mnist-net_256x2.onnx,2,14,unknown,0.21414182,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_2_14_hist_2026-07-06_15-15-29.jld2,0.11159706115722656,0.36407834736090916
mnist-net_256x2.onnx,2,15,unknown,0.238811379,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_2_15_hist_2026-07-06_15-15-29.jld2,0.1183769702911377,0.4092512313689739
mnist-net_256x2.onnx,2,16,unknown,0.278614217,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_2_16_hist_2026-07-06_15-15-29.jld2,0.14284396171569824,0.4763693240742553
mnist-net_256x2.onnx,2,17,unknown,0.331685331,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_2_17_hist_2026-07-06_15-15-29.jld2,0.17508983612060547,1.1110155203451766
mnist-net_256x2.onnx,2,18,unknown,0.393113625,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_2_18_hist_2026-07-06_15-15-29.jld2,0.22565698623657227,3.211768500833692
mnist-net_256x2.onnx,2,19,unknown,0.443299753,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_2_19_hist_2026-07-06_15-15-29.jld2,0.2565310001373291,9.649242765005273
mnist-net_256x2.onnx,2,20,unknown,0.529498354,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_2_20_hist_2026-07-06_15-15-29.jld2,0.3085660934448242,20.298502104679347
mnist-net_256x2.onnx,2,21,unknown,0.611811587,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_2_21_hist_2026-07-06_15-15-29.jld2,0.3688199520111084,21.0980861111839
mnist-net_256x2.onnx,2,22,unknown,0.706483306,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_2_22_hist_2026-07-06_15-15-29.jld2,0.43990421295166016,20.99164905747593
mnist-net_256x2.onnx,2,23,unknown,0.798605472,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_2_23_hist_2026-07-06_15-15-29.jld2,0.5066258907318115,20.90707221165595
mnist-net_256x2.onnx,2,24,unknown,0.937516476,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_2_24_hist_2026-07-06_15-15-29.jld2,0.5796899795532227,20.7927153907781
mnist-net_256x2.onnx,2,25,unknown,1.031087892,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_2_25_hist_2026-07-06_15-15-29.jld2,0.6753571033477783,22.02329680069443
mnist-net_256x2.onnx,2,26,unknown,1.226275281,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_2_26_hist_2026-07-06_15-15-29.jld2,0.7696099281311035,22.933659356398095
mnist-net_256x2.onnx,2,27,unknown,1.321264244,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_2_27_hist_2026-07-06_15-15-29.jld2,0.8842060565948486,24.015443845659874
mnist-net_256x2.onnx,2,28,unknown,1.492004376,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_2_28_hist_2026-07-06_15-15-29.jld2,1.011763095855713,25.19712672873662
mnist-net_256x2.onnx,2,29,unknown,1.668615099,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_2_29_hist_2026-07-06_15-15-29.jld2,1.1472139358520508,27.746063847250145
mnist-net_256x2.onnx,2,30,unknown,1.871808007,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_2_30_hist_2026-07-06_15-15-29.jld2,1.3047471046447754,43.25291856791644
mnist-net_256x2.onnx,2,31,unknown,2.080091666,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_2_31_hist_2026-07-06_15-15-29.jld2,1.4610350131988525,63.19747940597281
mnist-net_256x2.onnx,2,32,unknown,2.679183824,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_2_32_hist_2026-07-06_15-15-29.jld2,2.0059478282928467,68.24772485167647
mnist-net_256x2.onnx,2,33,unknown,2.932184249,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_2_33_hist_2026-07-06_15-15-29.jld2,2.20841383934021,69.60435972806934
mnist-net_256x2.onnx,2,34,unknown,3.212288586,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_2_34_hist_2026-07-06_15-15-29.jld2,2.4237141609191895,69.78065846826458
mnist-net_256x2.onnx,2,35,unknown,3.551385903,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_2_35_hist_2026-07-06_15-15-29.jld2,2.6592729091644287,70.2514239414789
mnist-net_256x2.onnx,2,36,unknown,3.855706637,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_2_36_hist_2026-07-06_15-15-29.jld2,2.918534994125366,71.52092057433869
mnist-net_256x2.onnx,2,37,unknown,4.241500318,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_2_37_hist_2026-07-06_15-15-29.jld2,3.2148139476776123,74.04822023160582
mnist-net_256x2.onnx,2,38,unknown,4.678164513,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_2_38_hist_2026-07-06_15-15-29.jld2,3.540566921234131,81.04164739349935
mnist-net_256x2.onnx,2,39,unknown,5.122210834,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_2_39_hist_2026-07-06_15-15-29.jld2,3.8729190826416016,61.38000716865277
mnist-net_256x2.onnx,2,40,unknown,5.620565066,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_2_40_hist_2026-07-06_15-15-29.jld2,4.253278970718384,72.36072057599172
mnist-net_256x2.onnx,2,41,unknown,6.152974964,1,./eval/mnist_fc_growing/mnist-net_256x2.onnx_2_41_hist_2026-07-06_15-15-29.jld2,4.645174980163574,78.02218841837585
